"rsid"	"pval_method2"
"rs1806"	0.213361846135637
"rs1807"	0.470668172790107
"rs1808"	0.144365302742228
"rs1809"	0.963112080778194
"rs1810"	0.731776448379071
"rs1811"	0.143062365964843
"rs1812"	0.558268801374973
"rs1813"	0.963785877534737
"rs1814"	0.00191340370457855
"rs1815"	1e-08
"rs1816"	0.20979945603927
"rs1817"	0.523278026455696
"rs1818"	0.853277420711715
"rs1819"	0.857988383198972
"rs1820"	0.471914531752271
"rs1821"	0.618607681197172
"rs1822"	0.662633602625072
"rs1823"	0.480574571204686
"rs1824"	0.276874318971571
"rs1825"	0.359633912398531
"rs1826"	0.775737349144042
"rs1827"	0.147178990362587
"rs1828"	0.164130597765216
"rs1829"	0.486947504979374
"rs1830"	1e-08
"rs1831"	0.371084564577612
"rs1832"	0.412616772186451
"rs1833"	0.16921959320339
"rs1834"	0.855874394844312
"rs1835"	0.320587535373035
"rs1836"	0.855607378800559
"rs1837"	0.347018932773352
"rs1838"	0.806272013870963
"rs1839"	0.43168247926745
"rs1840"	0.374529942049997
"rs1841"	0.576190135707161
"rs1842"	0.571563429357047
"rs1843"	0.874743686337649
"rs1844"	0.962675760145015
"rs1845"	0.813244075106418
"rs1846"	0.817791278464688
"rs1847"	0.229768428916387
"rs1848"	0.104162661617083
"rs1849"	0.533931375874323
"rs1850"	0.14009303120263
"rs1851"	0.748343794987672
"rs1852"	0.886472940813675
"rs1853"	0.658248268083983
"rs1854"	0.496091723251944
"rs1855"	0.62018005678343
"rs1856"	1e-08
"rs1857"	0.274699954785529
"rs1858"	0.044724544795839
"rs1859"	0.914097474659498
"rs1860"	0.195842092687629
"rs1861"	0.952317150650967
"rs1862"	0.848024173636149
"rs1863"	0.946873872535044
"rs1864"	0.174838234710936
"rs1865"	0.579258251816265
"rs1866"	0.709058958896233
"rs1867"	0.772313006031716
"rs1868"	0.815855183737105
"rs1869"	1e-08
"rs1870"	0.0338201825997744
"rs1871"	0.805761062308344
"rs1872"	0.99999999
"rs1873"	0.540591261937492
"rs1874"	0.188883851801035
"rs1875"	0.425053852139376
"rs1876"	0.808984588944253
"rs1877"	0.695446456906594
"rs1878"	0.0760947055988467
"rs1879"	0.751602357294297
"rs1880"	0.837020220187783
"rs1881"	0.29308404126431
"rs1882"	0.315108546377921
"rs1883"	0.488001573644414
"rs1884"	0.941502313638128
"rs1885"	0.269981614997342
"rs1886"	0.19539917626454
"rs1887"	0.492993926370428
"rs1888"	0.208820131470349
"rs1889"	0.683183688522468
"rs1890"	0.773158492808469
"rs1891"	0.563927640290673
"rs1892"	0.198935133887619
"rs1893"	0.49553691697991
"rs1894"	0.99999999
"rs1895"	0.99999999
"rs1896"	0.955286677031833
"rs1897"	0.999954900920931
"rs1898"	0.287597160687777
"rs1899"	0.519953382884081
"rs1900"	0.970927613298125
"rs1901"	0.960466741943061
"rs1902"	0.813230418863894
"rs1903"	0.909009745343031
"rs1904"	0.938697051048138
"rs1905"	0.458120748465047
"rs1906"	0.569162353748163
"rs1907"	0.509557189694669
"rs1908"	0.529389313282524
"rs1909"	0.64138760504735
"rs1910"	0.13804409279793
"rs1911"	0.380022898495603
"rs1912"	0.99999999
"rs1913"	0.223889013894846
"rs1914"	0.988388116801034
"rs1915"	0.0949999584577001
"rs1916"	0.838003359329399
"rs1917"	0.0470030716050351
"rs1918"	0.222610197529816
"rs1919"	0.731047246300663
"rs1920"	0.429338905605
"rs1921"	0.301775887550676
"rs1922"	0.521274809780675
"rs1923"	0.423568572594652
"rs1924"	0.440911135896096
"rs1925"	0.184787455158146
"rs1926"	0.292971273857982
"rs1927"	0.427074928740292
"rs1928"	0.981742616435601
"rs1929"	0.91788621917063
"rs1930"	0.141099991710719
"rs1931"	0.678797865529854
"rs1932"	0.435867301444249
"rs1933"	0.410492702828823
"rs1934"	0.122091081765587
"rs1935"	0.0748884761284253
"rs1936"	0.79974647262032
"rs1937"	0.954471135789655
"rs1938"	0.991592397424784
"rs1939"	0.733803250552808
"rs1940"	0.734420782349299
"rs1941"	0.163045617379617
"rs1942"	0.713162962773154
"rs1943"	0.87953705462103
"rs1944"	0.0302081573400661
"rs1945"	0.378817540168519
"rs1946"	1e-08
"rs1947"	1e-08
"rs1948"	0.377632497770173
"rs1949"	0.921193490338356
"rs1950"	0.188339588048419
"rs1951"	0.672604517401149
"rs1952"	0.283806691650651
"rs1953"	0.437416325255973
"rs1954"	0.236378967199462
"rs1955"	0.99999999
"rs1956"	0.794031170358676
"rs1957"	0.190882062485673
"rs1958"	0.179879093623862
"rs1959"	0.327270501533038
"rs1960"	0.0799757342784284
"rs1961"	0.834902751426143
"rs1962"	0.510768291079862
"rs1963"	0.0358196674184062
"rs1964"	0.99999999
"rs1965"	0.786683433768639
"rs1966"	0.864413182695662
"rs1967"	0.16592792228568
"rs1968"	0.919819941635639
"rs1969"	1e-08
"rs1970"	0.593355224591189
"rs1971"	0.575344192166654
"rs1972"	0.875414260329473
"rs1973"	0.99999999
"rs1974"	1e-08
"rs1975"	0.752600258145155
"rs1976"	0.523189308574821
"rs1977"	0.5629147506039
"rs1978"	0.825244554420878
"rs1979"	0.780510053219762
"rs1980"	0.250273528225823
"rs1981"	0.733910008056874
"rs1982"	0.374941920283512
"rs1983"	0.656761069428211
"rs1984"	0.99999999
"rs1985"	0.39269776086908
"rs1986"	0.419557062614731
"rs1987"	0.997282463272883
"rs1988"	0.556771482243236
"rs1989"	0.665106881225599
"rs1990"	0.165160383563314
"rs1991"	0.748340023327814
"rs1992"	0.557273720947442
"rs1993"	0.127175248346833
"rs1994"	0.695263433633938
"rs1995"	0.0735292595736304
"rs1996"	0.0449640388757984
"rs1997"	0.8539962276771
"rs1998"	0.253679839533401
"rs1999"	0.491033529240214
"rs2000"	0.00346997747806178
"rs2001"	0.726358162123137
"rs2002"	0.629681971252301
"rs2003"	0.861532078562209
"rs2004"	0.0392285591058171
"rs2005"	0.537558155995577
"rs2006"	0.725860883361199
"rs2007"	0.645757406607578
"rs2008"	0.644985697458547
"rs2009"	0.678879186859751
"rs2010"	0.609878098094256
"rs2011"	0.444915977423886
"rs2012"	1e-08
"rs2013"	0.330507239709089
"rs2014"	0.923357965945754
"rs2015"	0.916035144553173
"rs2016"	0.504906978670769
"rs2017"	0.338547766746185
"rs2018"	0.853880179090653
"rs2019"	0.584792957441192
"rs2020"	0.238713190772461
"rs2021"	0.727773107047621
"rs2022"	0.64806413935579
"rs2023"	0.193975512801133
"rs2024"	0.99999999
"rs2025"	0.390306469482732
"rs2026"	0.867522586622226
"rs2027"	0.486592736565108
"rs2028"	0.809523687053434
"rs2029"	1e-08
"rs2030"	0.0440590902885299
"rs2031"	0.624268778265922
"rs2032"	0.272227517319201
"rs2033"	0.246413473124019
"rs2034"	0.0918347217027982
"rs2035"	0.466947746305572
"rs2036"	0.51382941734738
"rs2037"	0.906690266663391
"rs2038"	0.420852819386658
"rs2039"	0.572285235662575
"rs2040"	0.619848892875281
"rs2041"	0.44181990754185
"rs2042"	0.133658101262694
"rs2043"	0.817328881224878
"rs2044"	0.81332031776717
"rs2045"	0.314681742833334
"rs2046"	0.064675051810087
"rs2047"	0.219718137210038
"rs2048"	0.601841958420915
"rs2049"	0.749531909225162
"rs2050"	0.250551114522102
"rs2051"	0.622864510159917
"rs2052"	0.660369760466694
"rs2053"	0.99999999
"rs2054"	0.183449039837589
"rs2055"	0.732653038353861
"rs2056"	0.262311788484386
"rs2057"	0.572772755466625
"rs2058"	0.737717635877578
"rs2059"	0.319630883355576
"rs2060"	0.677991600071846
"rs2061"	0.100645487439756
"rs2062"	0.518522569914308
"rs2063"	0.067958375485536
"rs2064"	0.658777947716901
"rs2065"	0.508738201159811
"rs2066"	0.937899256379975
"rs2067"	0.99999999
"rs2068"	0.237739345027422
"rs2069"	0.34813863084422
"rs2070"	0.66190727230016
"rs2071"	0.285253097800543
"rs2072"	0.381590609213218
"rs2073"	0.66571621015165
"rs2074"	0.244251066932002
"rs2075"	0.809570820623792
"rs2076"	0.737000384770009
"rs2077"	0.234242205006809
"rs2078"	1e-08
"rs2079"	0.0374221801424575
"rs2080"	0.905898427648901
"rs2081"	0.538372078622856
"rs2082"	0.210067851676773
"rs2083"	0.690548339533744
"rs2084"	0.344653552136216
"rs2085"	0.515790618651752
"rs2086"	0.328458834863172
"rs2087"	0.127395690081244
"rs2088"	0.568345948349601
"rs2089"	0.451173690531906
"rs2090"	0.231307058101188
"rs2091"	0.859801224671051
"rs2092"	0.646682237128881
"rs2093"	1e-08
"rs2094"	0.960284135847011
"rs2095"	0.99999999
"rs2096"	0.356413167474748
"rs2097"	0.12372654313912
"rs2098"	0.524375747945892
"rs2099"	0.131866859135754
"rs2100"	0.290350803047917
"rs2101"	0.268841449394104
"rs2102"	0.832898056439033
"rs2103"	0.0117073789058947
"rs2104"	0.842536979156095
"rs2105"	0.641062684696918
"rs2106"	0.817549955867716
"rs2107"	0.685154785593931
"rs2108"	0.684412713637718
"rs2109"	0.304129916912008
"rs2110"	0.61202260669246
"rs2111"	0.410349386396691
"rs2112"	0.690879880759619
"rs2113"	0.705244024258042
"rs2114"	0.193780037121913
"rs2115"	0.964727749705579
"rs2116"	0.564159000737156
"rs2117"	1e-08
"rs2118"	0.94268375446521
"rs2119"	1e-08
"rs2120"	0.647953083521498
"rs2121"	0.315691787299155
"rs2122"	0.723293841787194
"rs2123"	0.643772571570805
"rs2124"	0.881756825548227
"rs2125"	0.818561763940321
"rs2126"	0.180774501261537
"rs2127"	0.869996012409227
"rs2128"	0.666727229679219
"rs2129"	0.40060120408468
"rs2130"	0.518298771450368
"rs2131"	0.489868141195007
"rs2132"	0.370802793463573
"rs2133"	0.382131986279452
"rs2134"	0.189272002859889
"rs2135"	0.414723201177849
"rs2136"	0.10888076895484
"rs2137"	0.812503839092055
"rs2138"	0.501385754009324
"rs2139"	0.248858668451857
"rs2140"	0.149197286227215
"rs2141"	0.740560746995646
"rs2142"	0.163592397267251
"rs2143"	0.864949785651308
"rs2144"	0.309000990284485
"rs2145"	0.99999999
"rs2146"	0.211170356526625
"rs2147"	0.647864268032516
"rs2148"	0.718030686266644
"rs2149"	0.138532863635682
"rs2150"	1e-08
"rs2151"	0.881861906081278
"rs2152"	0.85396847258877
"rs2153"	0.607500203570148
"rs2154"	0.111099686313707
"rs2155"	0.778488962123274
"rs2156"	0.339039656720561
"rs2157"	0.99999999
"rs2158"	0.660315019735852
"rs2159"	0.99999999
"rs2160"	0.226614087578751
"rs2161"	0.282999803440648
"rs2162"	0.33547965365487
"rs2163"	0.906232341876711
"rs2164"	0.99999999
"rs2165"	0.979184054580313
"rs2166"	0.158135095354229
"rs2167"	0.794005409986823
"rs2168"	0.679689953499372
"rs2169"	0.872880634572737
"rs2170"	0.452419254402175
"rs2171"	0.0336098755951771
"rs2172"	0.318511969638995
"rs2173"	0.119948081800532
"rs2174"	0.461188589401496
"rs2175"	0.390541607425691
"rs2176"	0.209808403242397
"rs2177"	0.162300088270316
"rs2178"	0.679141893933699
"rs2179"	0.378304589970421
"rs2180"	0.429399402751186
"rs2181"	0.700363535710176
"rs2182"	0.909650972392134
"rs2183"	0.703001386626421
"rs2184"	0.481389580525976
"rs2185"	0.949253113305792
"rs2186"	0.464016584169147
"rs2187"	0.144728641312671
"rs2188"	0.889902857390554
"rs2189"	0.334258748584007
"rs2190"	0.696941183120614
"rs2191"	0.339738302236946
"rs2192"	0.590612502680506
"rs2193"	0.935297925561925
"rs2194"	0.406459761428082
"rs2195"	0.831054631217253
"rs2196"	0.144765938307
"rs2197"	0.759086679675071
"rs2198"	0.696679179201804
"rs2199"	1e-08
"rs2200"	0.525742902559788
"rs2201"	0.965169086158024
"rs2202"	0.937447817133975
"rs2203"	0.831997108336722
"rs2204"	0.99999999
"rs2205"	0.588114134507019
"rs2206"	0.261903195708215
"rs2207"	0.188786670997902
"rs2208"	0.533977822060201
"rs2209"	0.920465312097057
"rs2210"	0.406140354703225
"rs2211"	0.862872109243618
"rs2212"	0.692466265697129
"rs2213"	0.329387498210657
"rs2214"	0.358113028075855
"rs2215"	0.510650352714684
"rs2216"	0.275068974463193
"rs2217"	0.662408396599844
"rs2218"	0.291399740191454
"rs2219"	0.106432636424208
"rs2220"	0.57549985929353
"rs2221"	0.893713567641647
"rs2222"	0.747250525910841
"rs2223"	0.188838060380442
"rs2224"	0.99999999
"rs2225"	0.707244006001911
"rs2226"	0.455758943323764
"rs2227"	0.807275621454873
"rs2228"	0.764367780662504
"rs2229"	0.453182590334238
"rs2230"	0.917081261634346
"rs2231"	0.879934804160045
"rs2232"	0.833755164260278
"rs2233"	0.885548471074536
"rs2234"	0.975052993043847
"rs2235"	0.754513701252061
"rs2236"	0.293769945025357
"rs2237"	0.377401061521758
"rs2238"	0.927257489487331
"rs2239"	0.592449483707612
"rs2240"	1e-08
"rs2241"	0.131184998979435
"rs2242"	0.462617723660232
"rs2243"	0.644020581208888
"rs2244"	0.835968752114237
"rs2245"	0.764018224940995
"rs2246"	0.0902082676847301
"rs2247"	0.74912021396948
"rs2248"	0.486210827170471
"rs2249"	0.0857376627831472
"rs2250"	0.943345179915387
"rs2251"	0.032091794096507
"rs2252"	0.523977344396502
"rs2253"	0.39803234742794
"rs2254"	1e-08
"rs2255"	0.281523051018967
"rs2256"	0.858255594511162
"rs2257"	0.256541636905076
"rs2258"	0.370604414798839
"rs2259"	0.913039312124647
"rs2260"	0.47672978492351
"rs2261"	0.9044757606975
"rs2262"	0.964017487476044
"rs2263"	0.686345157462368
"rs2264"	0.663656164470045
"rs2265"	0.965200210171949
"rs2266"	0.0669794844881537
"rs2267"	0.319181046885786
"rs2268"	0.216486095432004
"rs2269"	0.256644349230782
"rs2270"	0.967816507012589
"rs2271"	0.281370795448329
"rs2272"	0.208037472324266
"rs2273"	0.557467612414413
"rs2274"	0.664967945560391
"rs2275"	0.438709360069864
"rs2276"	0.315698301576871
"rs2277"	0.172620494226708
"rs2278"	0.330162167148415
"rs2279"	0.479886035235802
"rs2280"	0.382953354006803
"rs2281"	0.124265285966302
"rs2282"	0.289284626721361
"rs2283"	0.470121089186353
"rs2284"	0.713537187474272
"rs2285"	0.571528946523875
"rs2286"	0.318635403107153
"rs2287"	0.467603736009744
"rs2288"	0.521654130146296
"rs2289"	0.726429634721144
"rs2290"	0.284142518688003
"rs2291"	0.708546896180761
"rs2292"	1e-08
"rs2293"	0.783837786619895
"rs2294"	0.957882506979569
"rs2295"	0.0034444520924695
"rs2296"	0.38668037492396
"rs2297"	0.390918064826365
"rs2298"	0.306103597890244
"rs2299"	0.189898075934647
"rs2300"	0.99999999
"rs2301"	0.726074266807465
"rs2302"	0.115103924865309
"rs2303"	0.883158855391196
"rs2304"	0.661222010557889
"rs2305"	0.511262375173777
"rs2306"	0.385659470518986
"rs2307"	0.145064794123923
"rs2308"	0.888057855195452
"rs2309"	0.944004631363278
"rs2310"	0.864785655210074
"rs2311"	0.188070638557379
"rs2312"	0.247401021776616
"rs2313"	0.206591087775854
"rs2314"	0.775673786161701
"rs2315"	0.240449376921603
"rs2316"	0.791848556964512
"rs2317"	0.99999999
"rs2318"	0.193510694269905
"rs2319"	0.134085166850633
"rs2320"	0.0866582517750727
"rs2321"	0.746262192386273
"rs2322"	0.432043623410199
"rs2323"	0.879505926023783
"rs2324"	0.223107854723462
"rs2325"	0.268208075201105
"rs2326"	0.429791576576303
"rs2327"	1e-08
"rs2328"	0.609070332083969
"rs2329"	0.767643134469582
"rs2330"	0.421369595745807
"rs2331"	0.646448641248591
"rs2332"	0.442517878195786
"rs2333"	0.14675590179206
"rs2334"	0.605318633704067
"rs2335"	0.99999999
"rs2336"	0.363774489626046
"rs2337"	0.573607744185512
"rs2338"	0.289542331447976
"rs2339"	0.666289130624022
"rs2340"	0.47078516462896
"rs2341"	0.29691037362355
"rs2342"	0.654153211571213
"rs2343"	0.320801939607627
"rs2344"	0.716380859960591
"rs2345"	0.386539591455569
"rs2346"	0.704069174003175
"rs2347"	0.909105260388923
"rs2348"	0.697108834624987
"rs2349"	0.377486776826708
"rs2350"	0.250512137660504
"rs2351"	0.410139696910113
"rs2352"	1e-08
"rs2353"	0.524978810208392
"rs2354"	1e-08
"rs2355"	0.677693324569727
"rs2356"	0.61666970696224
"rs2357"	0.378374230616117
"rs2358"	0.539058825206226
"rs2359"	0.813921778197924
"rs2360"	0.64705717890414
"rs2361"	0.281258330536539
"rs2362"	0.768550714642475
"rs2363"	0.687238499237564
"rs2364"	0.0777135314988734
"rs2365"	0.99999999
"rs2366"	0.949059012830807
"rs2367"	0.511638630851419
"rs2368"	0.775583025582858
"rs2369"	1e-08
"rs2370"	0.250276809902488
"rs2371"	0.234129489229721
"rs2372"	0.564119670130881
"rs2373"	0.756609700761985
"rs2374"	0.30606122811741
"rs2375"	0.0791315554898366
"rs2376"	0.516059166247514
"rs2377"	0.0304175463815698
"rs2378"	0.170271125648868
"rs2379"	0.189794423400225
"rs2380"	0.626554439211644
"rs2381"	0.305776927636097
"rs2382"	0.477797723269055
"rs2383"	0.18815206239524
"rs2384"	0.476202604580811
"rs2385"	0.416889826851205
"rs2386"	0.735541675540433
"rs2387"	0.427938460545832
"rs2388"	0.99999999
"rs2389"	0.223401424760985
"rs2390"	0.69986606468934
"rs2391"	0.646732088709085
"rs2392"	0.626231744310428
"rs2393"	0.566846664283247
"rs2394"	0.209535115942811
"rs2395"	0.133905210736547
"rs2396"	0.860974783477931
"rs2397"	0.651445400536506
"rs2398"	0.749581081492189
"rs2399"	0.391074130947415
"rs2400"	0.478396802314754
"rs2401"	1e-08
"rs2402"	0.216185587891033
"rs2403"	0.433440606405531
"rs2404"	0.768761773358904
"rs2405"	0.283758217448252
"rs2406"	0.220085873333831
"rs2407"	0.105028457234581
"rs2408"	0.758135106098857
"rs2409"	0.433774448003786
"rs2410"	0.0713705455753745
"rs2411"	0.368411196711136
"rs2412"	0.781064017034061
"rs2413"	0.529042116040279
"rs2414"	0.0761069312494382
"rs2415"	0.086077575889522
"rs2416"	0.559997840655203
"rs2417"	0.740409980994946
"rs2418"	0.344033164267891
"rs2419"	0.583616186290487
"rs2420"	0.347716505551612
"rs2421"	0.459024684012786
"rs2422"	0.725020447428135
"rs2423"	0.442423014190981
"rs2424"	0.190779394664871
"rs2425"	0.667140718588545
"rs2426"	0.32155136275501
"rs2427"	0.94467652182138
"rs2428"	0.88247646236124
"rs2429"	0.47098738963532
"rs2430"	0.99999999
"rs2431"	0.416729585597327
"rs2432"	0.409322708563289
"rs2433"	0.753162079980238
"rs2434"	0.536561988562088
"rs2435"	0.502562352820274
"rs2436"	0.932627357673583
"rs2437"	0.794197184051809
"rs2438"	0.278141885171144
"rs2439"	0.95423396735818
"rs2440"	0.00844799260705595
"rs2441"	0.19814696403998
"rs2442"	0.0687224737320945
"rs2443"	0.768491662335344
"rs2444"	0.609413674236136
"rs2445"	0.538202380978973
"rs2446"	0.614863410015979
"rs2447"	0.974650137462166
"rs2448"	0.309305332606975
"rs2449"	0.399769038712174
"rs2450"	0.829188397865431
"rs2451"	0.972221212672263
"rs2452"	0.131449759329077
"rs2453"	0.788050229549225
"rs2454"	0.738547082568022
"rs2455"	0.271518541294271
"rs2456"	0.467001786927279
"rs2457"	0.440637997279929
"rs2458"	0.552318627219685
"rs2459"	0.541336490267114
"rs2460"	0.753300923901579
"rs2461"	0.448693026606766
"rs2462"	0.910550121805934
"rs2463"	0.602822326108519
"rs2464"	0.659090281337861
"rs2465"	0.690672909999006
"rs2466"	0.169824665418955
"rs2467"	0.111983486787171
"rs2468"	0.158229128740737
"rs2469"	0.541365473499481
"rs2470"	0.844350097139387
"rs2471"	0.955684222920017
"rs2472"	0.666625470382606
"rs2473"	0.558602155110046
"rs2474"	0.532907317596643
"rs2475"	0.758437174436898
"rs2476"	0.680630218638285
"rs2477"	0.940615951413136
"rs2478"	0.828751525759815
"rs2479"	0.887888141929317
"rs2480"	0.634960955019913
"rs2481"	0.713117064697401
"rs2482"	0.160326204483957
"rs2483"	0.223247360088616
"rs2484"	0.142821333430202
"rs2485"	0.636317834606387
"rs2486"	0.909450783362488
"rs2487"	0.258546536919352
"rs2488"	0.958693107667149
"rs2489"	0.948877270545456
"rs2490"	0.3903345768052
"rs2491"	0.132778630768217
"rs2492"	0.41084760814481
"rs2493"	0.993273075157435
"rs2494"	0.294858835588984
"rs2495"	0.323117534265331
"rs2496"	0.788310609244423
"rs2497"	0.230736549895126
"rs2498"	0.776055634451862
"rs2499"	0.300148520506228
"rs2500"	0.99999999
"rs2501"	0.652576479317814
"rs2502"	0.982547736580109
"rs2503"	0.821832040945825
"rs2504"	0.768145727354324
"rs2505"	0.392622016616262
"rs2506"	0.210122467413985
"rs2507"	0.736259040237173
"rs2508"	0.679254942963665
"rs2509"	0.970547012453637
"rs2510"	0.278371324413268
"rs2511"	0.413049811908948
"rs2512"	0.458089005727215
"rs2513"	0.794384007605466
"rs2514"	0.986889219436524
"rs2515"	0.668116548616445
"rs2516"	1e-08
"rs2517"	0.591245199747694
"rs2518"	0.507764436126468
"rs2519"	0.39076100565495
"rs2520"	0.486436071948183
"rs2521"	0.730195504431079
"rs2522"	0.853621739170944
"rs2523"	0.451918418399299
"rs2524"	1e-08
"rs2525"	0.410905515656236
"rs2526"	0.431259815526242
"rs2527"	0.580838338701609
"rs2528"	0.647409228207262
"rs2529"	0.174074435817682
"rs2530"	0.988963287887378
"rs2531"	0.743086794759416
"rs2532"	0.244798896803824
"rs2533"	0.656523068416969
"rs2534"	1e-08
"rs2535"	0.360145013289486
"rs2536"	0.963497339725225
"rs2537"	0.176027564273219
"rs2538"	0.103517843697097
"rs2539"	0.491812153812068
"rs2540"	0.791722377950346
"rs2541"	0.470191186788429
"rs2542"	0.268940797990053
"rs2543"	0.99999999
"rs2544"	0.22048409505977
"rs2545"	0.366710051553186
"rs2546"	0.249214935856229
"rs2547"	0.136456792703182
"rs2548"	0.448490466046852
"rs2549"	0.532947993071219
"rs2550"	0.969806928225024
"rs2551"	0.275220211070176
"rs2552"	0.676123715955232
"rs2553"	0.473059661464976
"rs2554"	0.0999034542748121
"rs2555"	0.483904085161844
"rs2556"	0.439796804188578
"rs2557"	0.511746441413088
"rs2558"	0.935506351265208
"rs2559"	0.499882566227545
"rs2560"	1e-08
"rs2561"	0.824987822325469
"rs2562"	0.151089383319845
"rs2563"	0.597425572721746
"rs2564"	0.883232098288998
"rs2565"	0.298005950047544
"rs2566"	0.753886007607521
"rs2567"	0.810861480353577
"rs2568"	0.181641815625602
"rs2569"	0.99999999
"rs2570"	0.744505410765459
"rs2571"	0.59861854200504
"rs2572"	0.954005398217686
"rs2573"	0.459041787930233
"rs2574"	0.649691401901577
"rs2575"	0.0600941078746932
"rs2576"	0.100627639161938
"rs2577"	0.434392494518996
"rs2578"	0.420344238131144
"rs2579"	0.256393911722358
"rs2580"	0.344526137304867
"rs2581"	0.597297661379087
"rs2582"	0.388230307386623
"rs2583"	0.145139235751217
"rs2584"	0.102952539394877
"rs2585"	0.813096945791906
"rs2586"	0.446187791523307
"rs2587"	0.414713226832768
"rs2588"	1e-08
"rs2589"	0.322148218014813
"rs2590"	0.641725292050667
"rs2591"	0.99999999
"rs2592"	0.526890994854647
"rs2593"	0.0423879287222436
"rs2594"	0.183435807562298
"rs2595"	0.4708751972661
"rs2596"	1e-08
"rs2597"	0.492728006309238
"rs2598"	0.137881374446446
"rs2599"	0.665556042049001
"rs2600"	0.30121965295882
"rs2601"	0.197385084436041
"rs2602"	0.979459431923466
"rs2603"	0.149283201521296
"rs2604"	0.720101625206193
"rs2605"	0.235983686236457
"rs2606"	0.643269844485563
"rs2607"	0.643144574791175
"rs2608"	0.864212001168108
"rs2609"	1e-08
"rs2610"	0.678306252069563
"rs2611"	0.0829737737247094
"rs2612"	0.687889988900248
"rs2613"	0.133818543970393
"rs2614"	0.180258587667903
"rs2615"	0.672258021306472
"rs2616"	1e-08
"rs2617"	0.812877674457309
"rs2618"	0.564188126238884
"rs2619"	0.707050390784076
"rs2620"	0.155922246602764
"rs2621"	0.11887422785525
"rs2622"	0.793988118763402
"rs2623"	0.511514866089091
"rs2624"	0.99999999
"rs2625"	0.259653219510844
"rs2626"	0.755894689203391
"rs2627"	0.268792823431144
"rs2628"	0.118767737942621
"rs2629"	0.449882203561366
"rs2630"	0.108134404795552
"rs2631"	0.451376733446354
"rs2632"	0.342194280310278
"rs2633"	0.882125324320561
"rs2634"	0.816812909644077
"rs2635"	0.154906685813709
"rs2636"	0.403022154883769
"rs2637"	0.328226751431721
"rs2638"	0.326574177375084
"rs2639"	0.236249047277845
"rs2640"	0.81621817858839
"rs2641"	0.644452239861685
"rs2642"	0.231186648313777
"rs2643"	0.648487215543756
"rs2644"	0.848099782170543
"rs2645"	0.99999999
"rs2646"	1e-08
"rs2647"	0.99999999
"rs2648"	0.876708458675099
"rs2649"	0.889959546824993
"rs2650"	0.407743132356022
"rs2651"	0.000947195972606681
"rs2652"	0.984468165496901
"rs2653"	0.920272759598033
"rs2654"	0.620144224153217
"rs2655"	0.612560417812297
"rs2656"	0.454363976279429
"rs2657"	0.99999999
"rs2658"	0.254948154328187
"rs2659"	0.724271540201185
"rs2660"	0.99999999
"rs2661"	0.231482028052983
"rs2662"	0.133820617101701
"rs2663"	0.99999999
"rs2664"	0.768515504686292
"rs2665"	0.788729686807285
"rs2666"	0.372198756988486
"rs2667"	0.873441028711805
"rs2668"	0.774978434771989
"rs2669"	0.735162337912825
"rs2670"	0.291489644362289
"rs2671"	0.537696374025252
"rs2672"	0.767963806546117
"rs2673"	0.252667448564203
"rs2674"	0.193298015310398
"rs2675"	0.79514638761213
"rs2676"	0.236126415620236
"rs2677"	0.166297637608324
"rs2678"	0.894913749264451
"rs2679"	0.448850146544697
"rs2680"	0.99999999
"rs2681"	0.0673633835344153
"rs2682"	0.201815353597168
"rs2683"	0.569537828528309
"rs2684"	0.501161113278088
"rs2685"	0.940457214979852
"rs2686"	0.873339088326771
"rs2687"	0.530149013208101
"rs2688"	0.844502100500421
"rs2689"	0.571254256659376
"rs2690"	0.347449920755671
"rs2691"	0.00946412373359573
"rs2692"	0.775819751591544
"rs2693"	0.151415396738372
"rs2694"	0.898605682539979
"rs2695"	0.33892856399847
"rs2696"	0.279050382375889
"rs2697"	0.906936835086568
"rs2698"	0.475654531107867
"rs2699"	0.272163915882329
"rs2700"	0.20313028950549
"rs2701"	0.461646652283486
"rs2702"	0.177774753367898
"rs2703"	0.735526304861733
"rs2704"	0.925705814129055
"rs2705"	0.318674563720924
"rs2706"	1e-08
"rs2707"	0.177343823070857
"rs2708"	0.184188206619341
"rs2709"	1e-08
"rs2710"	0.216434576836897
"rs2711"	0.447624827480442
"rs2712"	0.981024609232227
"rs2713"	0.0510511918543452
"rs2714"	0.311635402797862
"rs2715"	0.236549427923204
"rs2716"	0.595309977655937
"rs2717"	0.99999999
"rs2718"	0.108875353139936
"rs2719"	0.184131338792881
"rs2720"	0.108779257268079
"rs2721"	0.866665318666272
"rs2722"	1e-08
"rs2723"	0.138787257416302
"rs2724"	0.47834798807926
"rs2725"	0.339829323894347
"rs2726"	0.236767233619163
"rs2727"	0.836796895447491
"rs2728"	0.944588506874554
"rs2729"	0.709116927460262
"rs2730"	0.772049600924793
"rs2731"	0.629931072375525
"rs2732"	0.358997679685569
"rs2733"	1e-08
"rs2734"	0.492627641294239
"rs2735"	0.0886641997222312
"rs2736"	0.615546576752572
"rs2737"	0.740749695414044
"rs2738"	0.942110854989341
"rs2739"	0.0710751636073037
"rs2740"	0.99999999
"rs2741"	0.957198817397336
"rs2742"	0.372996651114817
"rs2743"	0.490075401568655
"rs2744"	0.876081727250464
"rs2745"	0.591924964337185
"rs2746"	0.446612316406348
"rs2747"	0.209920786650012
